Date,Price,Open,High,Low,Vol.,Change %
1-Feb-19,270.06,270.15,271.2,269.18,85.78M,0.05%
31-Jan-19,269.93,267.51,270.47,267.27,104.01M,0.88%
30-Jan-19,267.58,265.1,268.52,264.25,92.47M,1.58%
29-Jan-19,263.41,263.92,264.55,262.48,66.14M,-0.13%
28-Jan-19,263.76,263.39,263.83,261.79,85.61M,-0.76%
25-Jan-19,265.78,265.61,266.7,263.66,96.88M,0.85%
24-Jan-19,263.55,263.21,264.2,262.08,59.20M,0.05%
23-Jan-19,263.41,264.01,264.79,260.66,86.03M,0.21%
22-Jan-19,262.86,264.82,265.06,261.06,115.53M,-1.35%
18-Jan-19,266.46,264.98,266.98,263,127.90M,1.33%
17-Jan-19,262.96,260.01,263.92,259.96,96.12M,0.76%
16-Jan-19,260.98,260.83,261.97,260.6,77.64M,0.24%
15-Jan-19,260.35,257.82,260.7,257.81,85.21M,1.15%
14-Jan-19,257.4,256.86,258.3,256.41,70.91M,-0.61%
11-Jan-19,258.98,257.68,259.01,257.03,73.86M,0.04%
10-Jan-19,258.88,256.26,259.16,255.5,96.82M,0.35%
9-Jan-19,257.97,257.56,258.91,256.19,95.01M,0.47%
8-Jan-19,256.77,256.82,257.31,254,102.51M,0.94%
7-Jan-19,254.38,252.69,255.95,251.69,103.14M,0.79%
4-Jan-19,252.39,247.59,253.11,247.17,142.63M,3.35%
3-Jan-19,244.21,248.23,248.57,243.67,144.14M,-2.39%
2-Jan-19,250.18,245.98,251.21,245.95,126.93M,0.10%
31-Dec-18,249.92,249.56,250.19,247.47,144.30M,0.88%
28-Dec-18,247.75,249.58,251.4,246.45,153.10M,-0.13%
27-Dec-18,248.07,242.57,248.29,238.96,186.27M,0.77%
26-Dec-18,246.18,235.97,246.18,233.76,218.49M,5.05%
24-Dec-18,234.34,239.04,240.84,234.27,147.31M,-2.64%
21-Dec-18,240.7,246.74,249.71,239.98,255.35M,-2.62%
20-Dec-18,247.17,249.86,251.62,244.65,252.05M,-1.63%
19-Dec-18,251.26,255.17,259.4,249.35,214.99M,-1.50%
18-Dec-18,255.08,257.2,257.95,253.28,134.52M,-0.11%
17-Dec-18,255.36,259.4,260.65,253.53,165.49M,-1.96%
14-Dec-18,260.47,262.96,264.03,259.85,116.96M,-1.85%
13-Dec-18,265.37,266.52,267.49,264.12,96.66M,-0.03%
12-Dec-18,265.46,267.47,269,265.37,97.98M,0.50%
11-Dec-18,264.13,267.66,267.87,262.48,121.50M,0.02%
10-Dec-18,264.07,263.37,265.16,258.62,151.45M,0.19%
7-Dec-18,263.57,269.46,271.22,262.63,161.02M,-2.32%
6-Dec-18,269.84,265.92,269.97,262.44,204.19M,-0.15%
4-Dec-18,270.25,278.37,278.85,269.9,177.99M,-3.24%
3-Dec-18,279.3,280.28,280.4,277.5,103.02M,1.32%
30-Nov-18,275.65,273.81,276.28,273.45,98.20M,0.61%
29-Nov-18,273.98,273.71,275.55,272.43,82.35M,-0.22%
28-Nov-18,274.58,269.6,274.58,268.33,127.63M,2.30%
27-Nov-18,268.4,266.34,268.4,265.66,75.50M,0.34%
26-Nov-18,267.5,265.78,267.75,265.34,79.98M,1.61%
23-Nov-18,263.25,263.18,264.82,263.07,42.81M,-0.67%
21-Nov-18,265.02,265.86,267.15,265.01,75.56M,0.34%
20-Nov-18,264.12,265.36,267,263.15,136.02M,-1.85%
19-Nov-18,269.1,273.05,273.38,268.07,103.06M,-1.69%
16-Nov-18,273.73,271.79,274.75,271.21,126.67M,0.26%
15-Nov-18,273.02,268.78,273.54,267.01,135.10M,1.04%
14-Nov-18,270.2,274.16,274.61,268.45,125.34M,-0.68%
13-Nov-18,272.06,273.09,275.32,271.25,98.18M,-0.19%
12-Nov-18,272.57,277.19,277.46,271.99,99.67M,-1.87%
9-Nov-18,277.76,279.03,279.24,276.18,98.81M,-0.98%
8-Nov-18,280.5,280.11,281.22,279.22,65.58M,-0.18%
7-Nov-18,281.01,277.56,281.1,277.08,102.75M,2.14%
6-Nov-18,275.12,273.32,275.3,273.25,60.09M,0.63%
5-Nov-18,273.39,272.44,274.01,271.35,65.62M,0.55%
2-Nov-18,271.89,274.75,275.23,269.59,122.63M,-0.59%
1-Nov-18,273.51,271.6,273.73,270.38,99.50M,1.06%
31-Oct-18,270.63,270.65,273.23,270.12,128.30M,1.07%
30-Oct-18,267.77,263.67,268.12,263.12,157.12M,1.48%
29-Oct-18,263.86,268.8,270.25,259.85,160.75M,-0.55%
26-Oct-18,265.33,265.92,271,262.29,201.57M,-1.76%
25-Oct-18,270.08,267.38,271.81,266.23,138.06M,1.79%
24-Oct-18,265.32,273.33,273.76,264.7,177.81M,-3.03%
23-Oct-18,273.61,270.95,274.87,268.61,146.35M,-0.51%
22-Oct-18,275.01,277,277.36,274.41,82.42M,-0.45%
19-Oct-18,276.25,277.13,279.3,275.47,139.90M,-0.05%
18-Oct-18,276.4,279.4,280.07,274.97,134.56M,-1.44%
17-Oct-18,280.45,280.44,281.15,277.56,110.63M,0.02%
16-Oct-18,280.4,276.6,280.82,276.07,118.26M,2.19%
15-Oct-18,274.4,275.55,277.04,274.3,102.26M,-0.56%
12-Oct-18,275.95,276.77,277.09,272.37,183.19M,1.39%
11-Oct-18,272.17,277.08,278.9,270.36,274.84M,-2.20%
10-Oct-18,278.3,286.83,286.91,277.88,214.73M,-3.17%
9-Oct-18,287.4,287.39,288.86,286.77,74.34M,-0.15%
8-Oct-18,287.82,287.05,288.22,285.5,87.74M,0.00%
5-Oct-18,287.82,289.69,290.27,286.22,105.95M,-0.56%
4-Oct-18,289.44,291.18,291.24,287.66,111.55M,-0.78%
3-Oct-18,291.72,292.74,293.21,291.32,64.69M,0.05%
2-Oct-18,291.56,291.56,292.36,291.14,47.26M,-0.06%
1-Oct-18,291.73,292.11,292.93,290.98,62.08M,0.35%
28-Sep-18,290.72,289.99,291.28,289.95,70.09M,0.01%
27-Sep-18,290.69,290.41,291.91,290.1,59.25M,0.28%
26-Sep-18,289.88,290.91,292.24,289.41,79.74M,-0.30%
25-Sep-18,290.75,291.53,291.65,290.48,44.37M,-0.09%
24-Sep-18,291.02,291.34,291.5,290.37,53.41M,-0.33%
21-Sep-18,291.99,293.09,293.22,291.81,105.48M,-0.54%
20-Sep-18,293.58,292.64,293.94,291.24,100.36M,0.81%
19-Sep-18,291.22,290.97,291.69,290.82,49.08M,0.11%
18-Sep-18,290.91,289.58,291.58,289.55,61.93M,0.54%
17-Sep-18,289.34,290.82,290.86,289.03,68.24M,-0.53%
14-Sep-18,290.88,291.06,291.27,290,55.08M,0.02%
13-Sep-18,290.83,290.32,291.04,290,51.03M,0.59%
12-Sep-18,289.12,289.06,289.8,288.23,59.81M,0.02%
11-Sep-18,289.05,287.37,289.55,286.98,50.53M,0.33%
10-Sep-18,288.1,288.74,289.04,287.88,50.21M,0.17%
7-Sep-18,287.6,286.98,288.7,286.71,73.52M,-0.19%
6-Sep-18,288.16,289.15,289.49,287,65.91M,-0.30%
5-Sep-18,289.03,289.41,289.64,287.89,72.45M,-0.27%
4-Sep-18,289.81,289.84,290.21,288.68,57.59M,-0.17%
31-Aug-18,290.31,289.84,290.81,289.29,66.14M,0.00%
30-Aug-18,290.3,290.94,291.36,289.63,61.23M,-0.40%
29-Aug-18,291.48,290.16,291.74,289.89,61.49M,0.54%
28-Aug-18,289.92,290.3,290.42,289.4,46.94M,0.05%
27-Aug-18,289.78,288.86,289.9,288.68,57.07M,0.79%
24-Aug-18,287.51,286.44,287.67,286.38,57.49M,0.60%
23-Aug-18,285.79,285.97,286.94,285.43,49.20M,-0.13%
22-Aug-18,286.17,285.88,286.76,285.57,44.99M,-0.06%
21-Aug-18,286.34,286.25,287.31,285.71,67.27M,0.23%
20-Aug-18,285.67,285.57,285.97,285.06,39.81M,0.21%
17-Aug-18,285.06,283.83,285.56,283.37,65.62M,0.35%
16-Aug-18,284.06,283.4,285.04,283.36,69.97M,0.81%
15-Aug-18,281.78,282.38,282.54,280.16,102.93M,-0.75%
14-Aug-18,283.9,282.92,284.17,282.48,43.84M,0.64%
13-Aug-18,282.1,283.47,284.16,281.77,65.73M,-0.37%
10-Aug-18,283.16,283.45,284.06,282.36,77.08M,-0.67%
9-Aug-18,285.07,285.53,285.97,284.92,35.72M,-0.14%
8-Aug-18,285.46,285.39,285.91,284.94,42.11M,-0.04%
7-Aug-18,285.58,285.39,286.01,285.24,43.20M,0.33%
6-Aug-18,284.64,283.64,284.99,283.2,39.40M,0.37%
3-Aug-18,283.6,282.53,283.66,282.33,53.94M,0.43%
2-Aug-18,282.39,279.39,282.58,279.16,63.43M,0.54%
1-Aug-18,280.86,281.56,282.13,280.13,53.85M,-0.17%
31-Jul-18,281.33,280.81,282.02,280.38,68.57M,0.49%
30-Jul-18,279.95,281.51,281.69,279.36,63.74M,-0.52%
27-Jul-18,281.42,283.71,283.82,280.38,76.78M,-0.68%
26-Jul-18,283.34,283.2,284.11,283.09,57.92M,-0.24%
25-Jul-18,284.01,281.33,284.37,281.28,78.88M,0.85%
24-Jul-18,281.61,281.79,282.56,280.63,68.03M,0.50%
23-Jul-18,280.2,279.45,280.43,279.06,47.05M,0.19%
20-Jul-18,279.68,279.77,280.48,279.5,82.37M,-0.11%
19-Jul-18,280,280.31,280.74,279.46,61.41M,-0.38%
18-Jul-18,281.06,280.56,281.18,280.06,44.59M,0.21%
17-Jul-18,280.47,278.47,280.91,278.41,52.32M,0.40%
16-Jul-18,279.34,279.64,279.8,278.84,48.20M,-0.09%
13-Jul-18,279.59,279.17,279.93,278.66,48.23M,0.08%
12-Jul-18,279.37,278.28,279.43,277.6,60.12M,0.91%
11-Jul-18,276.86,277.15,278.04,276.52,77.05M,-0.73%
10-Jul-18,278.9,278.41,279.01,278.08,51.97M,0.36%
9-Jul-18,277.9,276.55,277.96,276.5,50.55M,0.90%
6-Jul-18,275.42,273.14,275.84,272.71,66.49M,0.85%
5-Jul-18,273.11,272.17,273.18,270.96,56.93M,0.82%
3-Jul-18,270.9,272.87,272.98,270.42,42.19M,-0.35%
2-Jul-18,271.86,269.51,272.04,269.24,63.55M,0.21%
29-Jun-18,271.28,272.12,273.66,271.15,97.59M,0.14%
28-Jun-18,270.89,269.29,271.75,268.49,76.65M,0.57%
27-Jun-18,269.35,272.26,273.87,269.18,105.11M,-0.83%
26-Jun-18,271.6,271.64,272.56,270.79,68.68M,0.22%
25-Jun-18,271,273.44,273.62,269.1,137.85M,-1.36%
22-Jun-18,274.74,275.66,275.79,274.49,56.61M,0.18%
21-Jun-18,274.24,275.96,275.98,273.68,71.06M,-0.63%
20-Jun-18,275.97,276.27,276.72,275.59,53.79M,0.17%
19-Jun-18,275.5,274,275.75,273.53,97.53M,-0.38%
18-Jun-18,276.56,275.49,276.7,274.95,52.92M,-0.21%
15-Jun-18,277.13,276.6,277.51,275.35,120.04M,-0.57%
14-Jun-18,278.73,279.01,279.33,278.06,77.10M,0.25%
13-Jun-18,278.03,279.19,279.48,277.8,79.07M,-0.32%
12-Jun-18,278.92,279.03,279.33,278.19,72.33M,0.13%
11-Jun-18,278.56,278.44,279.37,278.31,58.89M,0.13%
8-Jun-18,278.19,276.85,278.25,276.66,72.14M,0.30%
7-Jun-18,277.37,277.95,278.28,276.34,72.97M,-0.01%
6-Jun-18,277.4,275.79,277.52,275.09,62.73M,0.84%
5-Jun-18,275.1,275.05,275.53,274.18,51.14M,0.07%
4-Jun-18,274.9,274.53,275.19,274.26,45.39M,0.48%
1-Jun-18,273.6,272.41,273.94,272.33,71.26M,0.98%
31-May-18,270.94,272.15,272.49,270.25,93.52M,-0.61%
30-May-18,272.61,270.5,273.11,270.42,69.68M,1.33%
29-May-18,269.02,270.31,271.17,267.76,115.91M,-1.15%
25-May-18,272.15,272.15,272.86,271.58,56.37M,-0.24%
24-May-18,272.8,272.91,273.22,270.78,76.04M,-0.20%
23-May-18,273.36,271.17,273.39,270.99,64.69M,0.28%
22-May-18,272.61,273.96,274.25,272.24,52.97M,-0.28%
21-May-18,273.37,273.01,273.98,271.35,58.03M,0.75%
18-May-18,271.33,271.62,272.03,270.93,64.37M,-0.25%
17-May-18,272.01,271.94,273.23,271.13,56.54M,-0.08%
16-May-18,272.24,271.14,272.76,271.11,53.94M,0.42%
15-May-18,271.1,271.59,271.61,270.03,87.04M,-0.69%
14-May-18,272.98,273.34,274.08,272.36,54.79M,0.05%
11-May-18,272.85,272.16,273.15,271.58,59.87M,0.31%
10-May-18,272.02,270.34,272.39,270.22,72.06M,0.94%
9-May-18,269.5,267.68,269.87,267.09,59.67M,0.97%
8-May-18,266.92,266.5,267.32,265.15,67.50M,0.00%
7-May-18,266.92,266.89,268.02,266.11,55.30M,0.34%
4-May-18,266.02,261.52,266.79,261.15,91.22M,1.29%
3-May-18,262.62,262.26,263.36,259.05,136.31M,-0.22%
2-May-18,263.2,264.76,265.68,262.76,86.37M,-0.67%
1-May-18,264.98,263.87,265.1,262.11,74.20M,0.18%
30-Apr-18,264.51,267.26,267.89,264.43,82.18M,-0.77%
27-Apr-18,266.56,267,267.34,265.5,57.05M,0.09%
26-Apr-18,266.31,264.79,267.25,264.29,67.73M,1.02%
25-Apr-18,263.63,262.91,264.13,260.85,103.84M,0.25%
24-Apr-18,262.98,267.73,267.98,261.28,112.89M,-1.35%
23-Apr-18,266.57,267.26,267.89,265.35,65.56M,-0.01%
20-Apr-18,266.61,268.81,269.06,265.61,99.95M,-0.85%
19-Apr-18,268.89,269.65,269.88,267.72,77.66M,-0.55%
18-Apr-18,270.39,270.69,271.3,269.87,57.30M,0.07%
17-Apr-18,270.19,269.33,270.87,268.75,64.68M,1.07%
16-Apr-18,267.33,267,268.2,266.07,63.41M,0.82%
13-Apr-18,265.15,267.41,267.54,264.01,85.08M,-0.29%
12-Apr-18,265.93,265.26,267,265.06,68.89M,0.82%
11-Apr-18,263.76,263.47,265.64,263.39,91.14M,-0.52%
10-Apr-18,265.15,264.27,266.04,262.98,105.57M,1.59%
9-Apr-18,261,261.37,264.84,259.94,105.44M,0.49%
6-Apr-18,259.72,263.42,265.11,258,179.52M,-2.23%
5-Apr-18,265.64,265.55,266.64,264.32,82.65M,0.79%
4-Apr-18,263.56,256.75,264.36,256.6,123.72M,1.07%
3-Apr-18,260.77,258.87,261.31,256.84,119.96M,1.28%
2-Apr-18,257.47,262.55,263.13,254.67,186.29M,-2.16%
29-Mar-18,263.15,261.12,265.26,259.84,124.24M,1.28%
28-Mar-18,259.83,260.75,262.64,258.58,146.45M,-0.30%
27-Mar-18,260.6,266.17,266.77,258.84,129.94M,-1.70%
26-Mar-18,265.11,262.13,265.43,259.41,141.96M,2.74%
23-Mar-18,258.05,264.17,265.02,257.83,183.53M,-2.13%
22-Mar-18,263.67,267.91,268.87,263.36,148.79M,-2.50%
21-Mar-18,270.43,270.9,273.27,270.19,78.71M,-0.19%
20-Mar-18,270.95,270.94,271.67,270.18,59.76M,0.17%
19-Mar-18,270.49,273.35,274.4,268.62,109.21M,-1.35%
16-Mar-18,274.2,274.5,275.39,274.14,100.34M,-0.29%
15-Mar-18,275,275.88,276.61,274.43,83.43M,-0.11%
14-Mar-18,275.3,277.81,278.02,274.67,105.90M,-0.51%
13-Mar-18,276.72,279.84,280.41,276.03,91.97M,-0.65%
12-Mar-18,278.52,279.2,279.91,278.08,71.92M,-0.13%
9-Mar-18,278.87,275.7,278.87,275.34,113.63M,1.74%
8-Mar-18,274.1,273.55,274.24,272.42,66.90M,0.48%
7-Mar-18,272.78,270.42,273.18,270.2,87.06M,-0.04%
6-Mar-18,272.88,273.3,273.39,271.18,79.21M,0.25%
5-Mar-18,272.19,267.73,272.89,267.61,97.31M,1.16%
2-Mar-18,269.08,265.8,269.72,264.82,139.08M,0.52%
1-Mar-18,267.7,271.41,273.17,266,176.86M,-1.45%
28-Feb-18,271.65,275.68,276.19,271.29,121.91M,-1.01%
27-Feb-18,274.43,278.11,278.92,274.36,99.10M,-1.25%
26-Feb-18,277.9,275.93,278.01,275.26,86.49M,1.16%
23-Feb-18,274.71,271.79,274.71,271.25,92.77M,1.59%
22-Feb-18,270.4,271.1,273.05,269.64,110.51M,0.13%
21-Feb-18,270.05,271.9,274.72,269.94,98.88M,-0.50%
20-Feb-18,271.4,272.03,273.67,270.5,86.37M,-0.63%
16-Feb-18,273.11,272.32,275.32,272.27,160.42M,0.03%
15-Feb-18,273.03,271.57,273.04,268.77,111.20M,1.28%
14-Feb-18,269.59,264.31,270,264.3,120.74M,1.35%
13-Feb-18,266,263.97,266.62,263.31,81.22M,0.25%
12-Feb-18,265.34,263.83,267.01,261.66,143.74M,1.47%
9-Feb-18,261.5,260.8,263.61,252.92,283.57M,1.50%
8-Feb-18,257.63,268.01,268.17,257.59,246.45M,-3.75%
7-Feb-18,267.67,268.5,272.36,267.58,167.38M,-0.54%
6-Feb-18,269.13,259.94,269.7,258.7,355.03M,1.97%
5-Feb-18,263.93,273.45,275.85,263.31,294.68M,-4.18%
2-Feb-18,275.45,280.08,280.23,275.41,173.17M,-2.18%
1-Feb-18,281.58,281.07,283.06,280.68,90.10M,-0.11%
31-Jan-18,281.9,282.73,283.3,280.68,118.95M,0.05%
30-Jan-18,281.76,282.6,284.74,281.22,131.80M,-1.03%
29-Jan-18,284.68,285.93,286.43,284.5,90.12M,-0.66%
26-Jan-18,286.58,284.25,286.63,283.96,107.74M,1.16%
25-Jan-18,283.3,284.16,284.27,282.4,84.59M,0.04%
24-Jan-18,283.18,284.02,284.7,281.84,134.82M,-0.04%
23-Jan-18,283.29,282.74,283.62,282.37,97.08M,0.21%
22-Jan-18,282.69,280.17,282.69,280.11,91.32M,0.81%
19-Jan-18,280.41,279.8,280.41,279.14,140.92M,0.45%
18-Jan-18,279.14,279.48,279.96,278.58,100.73M,-0.17%
17-Jan-18,279.61,278.03,280.05,276.97,113.26M,0.95%
16-Jan-18,276.97,279.35,280.09,276.18,106.56M,-0.34%
12-Jan-18,277.92,276.42,278.11,276.08,90.82M,0.65%
11-Jan-18,276.12,274.75,276.12,274.56,62.36M,0.73%
10-Jan-18,274.12,273.68,274.42,272.92,69.57M,-0.15%
9-Jan-18,274.54,274.4,275.25,274.08,57.25M,0.23%
8-Jan-18,273.92,273.31,274.1,272.98,57.32M,0.18%
5-Jan-18,273.42,272.51,273.56,271.95,83.52M,0.67%
4-Jan-18,271.61,271.2,272.16,270.54,80.64M,0.42%
3-Jan-18,270.47,268.96,270.64,268.96,90.07M,0.63%
2-Jan-18,268.77,267.84,268.81,267.4,86.66M,0.72%
29-Dec-17,266.86,268.53,268.55,266.64,96.01M,-0.38%
28-Dec-17,267.87,267.89,267.92,267.45,45.12M,0.21%
27-Dec-17,267.32,267.38,267.73,267.01,57.75M,0.05%
26-Dec-17,267.19,267.05,267.44,266.88,45.24M,-0.12%
22-Dec-17,267.51,267.6,267.63,266.9,78.72M,-0.03%
21-Dec-17,267.58,267.74,268.38,267.3,67.03M,0.21%
20-Dec-17,267.03,268.27,268.33,266.69,76.75M,-0.05%
19-Dec-17,267.17,268.48,268.53,267.09,82.38M,-0.38%
18-Dec-17,268.2,268.1,268.6,267.98,83.65M,0.63%
15-Dec-17,266.51,265.45,267.04,265.39,144.61M,0.32%
14-Dec-17,265.66,267.09,267.22,265.6,100.67M,-0.41%
13-Dec-17,266.75,267.06,267.56,266.65,102.91M,-0.01%
12-Dec-17,266.78,266.57,267.32,266.35,85.20M,0.18%
11-Dec-17,266.31,265.58,266.38,265.48,83.08M,0.30%
8-Dec-17,265.51,264.99,265.52,264.03,76.56M,0.55%
7-Dec-17,264.07,263.09,264.43,262.94,77.22M,0.32%
6-Dec-17,263.24,262.87,263.73,262.71,75.90M,0.02%
5-Dec-17,263.19,264.43,265.15,263.04,77.99M,-0.36%
4-Dec-17,264.14,266.31,266.8,264.08,94.04M,-0.12%
1-Dec-17,264.46,264.76,265.31,260.76,164.39M,-0.21%
30-Nov-17,265.01,263.76,266.05,263.67,127.89M,0.88%
29-Nov-17,262.71,263.02,263.63,262.2,77.51M,-0.06%
28-Nov-17,262.87,260.76,262.9,260.65,98.97M,1.01%
27-Nov-17,260.23,260.41,260.75,260,52.27M,-0.05%
24-Nov-17,260.36,260.32,260.48,260.16,27.86M,0.23%
22-Nov-17,259.76,260,260.15,259.57,45.03M,-0.09%
21-Nov-17,259.99,259.18,260.2,258.26,69.18M,0.65%
20-Nov-17,258.3,258.14,258.52,257.86,48.08M,0.17%
17-Nov-17,257.86,258.22,258.59,257.77,75.76M,-0.29%
16-Nov-17,258.62,257.52,259.04,257.47,67.78M,0.85%
15-Nov-17,256.44,256.62,257.22,255.63,80.81M,-0.50%
14-Nov-17,257.73,257.41,257.85,256.52,61.32M,-0.23%
13-Nov-17,258.33,257.31,258.59,257.27,50.23M,0.09%
10-Nov-17,258.09,257.73,258.29,257.37,59.98M,-0.03%
9-Nov-17,258.17,257.73,258.39,256.36,95.09M,-0.36%
8-Nov-17,259.11,258.47,259.22,258.15,50.47M,0.17%
7-Nov-17,258.67,258.97,259.35,258.09,57.50M,-0.07%
6-Nov-17,258.85,258.3,259,258.22,49.65M,0.15%
3-Nov-17,258.45,257.77,258.5,257.3,59.59M,0.33%
2-Nov-17,257.59,257.41,257.75,256.19,56.45M,0.04%
1-Nov-17,257.49,258.04,258.43,257.07,54.20M,0.13%
31-Oct-17,257.15,257.18,257.44,256.81,60.30M,0.16%
30-Oct-17,256.75,257.07,257.6,256.41,54.29M,-0.37%
27-Oct-17,257.71,256.47,257.89,255.63,85.56M,0.82%
26-Oct-17,255.62,255.99,256.3,255.48,69.80M,0.13%
25-Oct-17,255.29,256.18,256.31,254,103.72M,-0.50%
24-Oct-17,256.56,256.6,256.83,256.15,66.94M,0.18%
23-Oct-17,256.11,257.48,257.51,256.02,63.92M,-0.39%
20-Oct-17,257.11,256.7,257.14,255.77,89.18M,0.52%
19-Oct-17,255.79,254.83,255.83,254.35,61.90M,0.03%
18-Oct-17,255.72,255.9,255.95,255.5,40.89M,0.10%
17-Oct-17,255.47,255.23,255.52,254.98,31.56M,0.07%
16-Oct-17,255.29,255.21,255.51,254.82,38.22M,0.13%
13-Oct-17,254.95,255.14,255.27,254.64,54.80M,0.12%
12-Oct-17,254.64,254.66,255.06,254.37,47.07M,-0.15%
11-Oct-17,255.02,254.51,255.02,254.32,47.67M,0.16%
10-Oct-17,254.62,254.6,255.05,253.98,43.06M,0.26%
9-Oct-17,253.95,254.63,254.7,253.65,35.80M,-0.17%
6-Oct-17,254.37,254.15,254.7,253.85,80.65M,-0.11%
5-Oct-17,254.66,253.54,254.68,253.2,63.52M,0.59%
4-Oct-17,253.16,252.69,253.44,252.56,55.95M,0.12%
3-Oct-17,252.86,252.46,252.89,252.23,66.81M,0.21%
2-Oct-17,252.32,251.49,252.32,251.29,59.02M,0.43%
29-Sep-17,251.23,250.34,251.32,250.13,85.58M,0.35%
28-Sep-17,250.35,249.73,250.44,249.63,44.78M,0.12%
27-Sep-17,250.05,249.88,250.49,248.87,81.00M,0.39%
26-Sep-17,249.08,249.42,249.7,248.81,54.08M,0.06%
25-Sep-17,248.93,249.15,249.55,248.08,57.06M,-0.20%
22-Sep-17,249.44,249.05,249.63,249.02,51.21M,0.02%
21-Sep-17,249.39,249.88,249.98,249.19,48.21M,-0.27%
20-Sep-17,250.06,250.07,250.19,248.92,59.57M,0.04%
19-Sep-17,249.97,250,250.07,249.6,47.11M,0.10%
18-Sep-17,249.72,249.61,250.12,249.28,46.24M,0.21%
15-Sep-17,249.19,248.69,249.29,248.57,95.43M,-0.36%
14-Sep-17,250.09,249.8,250.32,249.6,95.45M,-0.03%
13-Sep-17,250.17,249.72,250.21,249.59,59.23M,0.05%
12-Sep-17,250.05,249.63,250.09,249.42,56.90M,0.34%
11-Sep-17,249.21,248.04,249.3,248.02,71.36M,1.07%
8-Sep-17,246.58,246.54,247.11,246.3,63.83M,-0.12%
7-Sep-17,246.87,247.25,247.27,246.4,58.03M,-0.01%
6-Sep-17,246.9,246.84,247.28,246.23,57.92M,0.34%
5-Sep-17,246.06,247.26,247.52,244.95,91.40M,-0.72%
1-Sep-17,247.84,247.92,248.33,247.67,62.01M,0.14%
31-Aug-17,247.49,246.72,247.77,246.05,103.80M,0.60%
30-Aug-17,246.01,244.83,246.32,244.62,62.03M,0.47%
29-Aug-17,244.85,243.06,245.15,242.93,51.14M,0.11%
28-Aug-17,244.57,245.17,245.2,244.09,40.57M,0.00%
25-Aug-17,244.56,244.9,245.61,244.39,64.45M,0.23%
24-Aug-17,243.99,245,245.18,243.75,50.74M,-0.23%
23-Aug-17,244.56,244.33,245.05,244.16,50.20M,-0.36%
22-Aug-17,245.44,243.57,245.62,243.55,63.14M,1.05%
21-Aug-17,242.9,242.64,243.2,241.83,65.47M,0.08%
18-Aug-17,242.71,242.9,244.19,242.2,136.75M,-0.16%
17-Aug-17,243.09,246.24,246.6,243.09,128.49M,-1.56%
16-Aug-17,246.94,247.11,247.57,246.45,56.72M,0.17%
15-Aug-17,246.51,246.98,247,246.16,55.24M,-0.01%
14-Aug-17,246.54,245.59,246.79,245.55,73.29M,0.99%
11-Aug-17,244.12,244.02,244.8,243.75,74.87M,0.15%
10-Aug-17,243.76,246.29,246.44,243.7,120.48M,-1.41%
9-Aug-17,247.25,246.47,247.31,246.06,62.63M,0.00%
8-Aug-17,247.26,247.51,248.91,246.83,61.72M,-0.25%
7-Aug-17,247.87,247.49,247.87,247.37,32.00M,0.19%
4-Aug-17,247.41,247.52,247.79,246.97,60.19M,0.18%
3-Aug-17,246.96,247.31,247.34,246.64,40.86M,-0.19%
2-Aug-17,247.44,247.47,247.6,246.37,47.21M,0.05%
1-Aug-17,247.32,247.46,247.5,246.72,55.05M,0.22%
31-Jul-17,246.77,247.37,247.48,246.53,65.84M,-0.06%
28-Jul-17,246.91,246.65,247.06,246.13,50.09M,-0.12%
27-Jul-17,247.2,247.96,248,245.68,70.77M,-0.09%
26-Jul-17,247.43,247.75,247.79,247.13,47.58M,0.00%
25-Jul-17,247.42,247.68,247.8,247.16,54.92M,0.24%
24-Jul-17,246.82,246.79,246.98,246.28,46.62M,-0.02%
21-Jul-17,246.88,246.44,246.91,246.18,88.71M,-0.09%
20-Jul-17,247.1,247.28,247.42,246.47,47.14M,0.04%
19-Jul-17,246.99,246.02,247,246.01,51.03M,0.54%
18-Jul-17,245.66,245.06,245.72,244.67,42.74M,0.05%
17-Jul-17,245.53,245.47,245.91,245.33,33.53M,-0.01%
14-Jul-17,245.56,244.43,245.97,244.31,60.26M,0.47%
13-Jul-17,244.42,244.02,244.55,243.76,39.47M,0.17%
12-Jul-17,244.01,243.3,244.2,243.3,59.61M,0.75%
11-Jul-17,242.19,242.16,242.55,240.85,50.35M,-0.07%
10-Jul-17,242.37,241.95,242.8,241.76,36.66M,0.11%
7-Jul-17,242.11,241.21,242.28,240.56,57.97M,0.65%
6-Jul-17,240.55,241.89,242.03,240.34,66.12M,-0.91%
5-Jul-17,242.77,242.63,243.01,241.7,54.43M,0.23%
3-Jul-17,242.21,242.88,243.38,242.21,39.15M,0.17%
30-Jun-17,241.8,242.28,242.71,241.57,86.82M,0.19%
29-Jun-17,241.35,243.66,243.72,239.96,106.95M,-0.88%
28-Jun-17,243.49,242.5,243.72,242.23,70.04M,0.90%
27-Jun-17,241.33,243.04,243.38,241.31,82.25M,-0.81%
26-Jun-17,243.29,243.9,244.38,243.04,56.70M,0.07%
23-Jun-17,243.13,242.91,243.51,242.47,66.99M,0.12%
22-Jun-17,242.84,242.96,243.53,242.64,44.15M,-0.05%
21-Jun-17,242.95,243.42,243.59,242.41,55.98M,-0.02%
20-Jun-17,243.01,244.25,244.26,242.99,56.91M,-0.67%
19-Jun-17,244.66,243.59,244.73,243.48,65.12M,0.83%
